time[s],angle[deg],amplitude[mV]
402.42933745,31.73719,0.584505
402.42947037,34.130539,0.541405
402.42964183,37.217838,0.445787
402.42977197,39.561131,0.520389
402.42993305,42.461529,0.170974
402.42996446,43.027096,0.260988
402.42996826,43.09552,0.360434
402.43040626,50.982121,0.311288
402.43072628,56.744381,0.294464
402.43664288,163.278336,-0.285763
402.43694038,168.635101,-0.26657
402.43709207,171.366425,-0.217087
402.43727311,174.626221,-0.203782
402.4373056,175.211243,-0.496313
402.43747852,178.324829,-1.022875
402.4375958,180.436554,-0.344282
402.43771291,182.545242,-0.446443
402.43775271,183.261871,-0.695137
402.43791872,186.251038,-0.568141
402.4380335,188.317764,-0.363647
402.43825281,192.266647,-0.253087
402.43832457,193.558746,-0.878281
402.43839123,194.759033,-1.129386
402.43878587,201.864883,-0.84002
402.43890408,203.993378,-0.117543
402.43905288,206.672653,-0.133904
402.43918721,209.0914,-0.106122
402.43929476,211.027939,-0.101248
402.43930833,211.272278,-0.745276
402.43945457,213.905472,-0.151226
402.43978103,219.783691,-0.381281
402.43990492,222.014435,-0.133483
402.4399712,223.20787,-0.368867
402.4402104,227.514893,-0.103723
402.4402699,228.586243,-0.187336
402.44065538,235.527176,-0.143594
402.44632291,337.576385,0.122663
402.44633681,337.826691,0.171146
402.4463964,338.899658,0.346864
402.44666621,343.757843,0.656372
402.44677347,345.689148,0.475434
402.44685386,347.136658,0.9291
402.44694916,348.852631,1.090458
402.44707627,351.141357,0.556312
402.44726056,354.459656,1.948342
402.44738283,356.661255,0.336844
402.44739317,356.847443,0.652097
402.44752932,359.29895,0.130847
402.44754807,359.636566,0.734915
402.44767877,1.989929,0.1098
402.44776901,3.614777,0.353821
402.44782087,4.548584,0.382569
402.44788023,5.617401,1.317539
402.4479863,7.527313,1.633709
402.44811591,9.861053,0.588344
402.44821633,11.66922,0.393606
402.44826141,12.480927,0.963035
402.44838423,14.692413,1.386824
402.44850787,16.918671,0.433245
402.44862216,18.976562,0.328407
402.44868811,20.164062,0.585244
402.4487837,21.885223,1.045985
402.4489867,25.540436,0.711194
402.44913806,28.265808,0.350758
402.44918874,29.178375,0.630323
402.44936195,32.29718,0.230689
402.44946427,34.139526,0.356133
402.44958539,36.320435,0.383837
402.44978614,39.93512,0.357885
402.44991492,42.253906,0.559557
402.44998396,43.49704,1.041461
402.45015155,46.514679,0.257064
402.45038511,50.720123,0.474207
402.45638842,158.815369,-0.184276
402.4565997,162.61969,-0.104411
402.45665005,163.526306,-0.269265
402.45684684,167.069641,-0.242887
402.45695287,168.978821,-0.233353
402.45706699,171.033691,-0.152557
402.45714856,172.502441,-0.547593
402.45731851,175.5625,-0.360162
402.45745056,177.940186,-0.137179
402.45751771,179.149292,-0.817999
402.45771571,182.714478,-1.090519
402.45791854,186.366638,-0.460563
402.4579603,187.118591,-1.018645
402.45807942,189.263428,-0.11543
402.458176,191.002441,-0.143989
402.45829936,193.223633,-0.307447
402.45840864,195.191345,-0.350568
402.45870864,200.59314,-0.243037
402.45872144,200.823608,-0.83713
402.45873819,201.125183,-1.350971
402.45879117,202.079163,-1.451735
402.45907061,207.110718,-0.293422
402.45935737,212.274109,-0.279149
402.45963396,217.254395,-0.313895
402.46004122,224.587463,-0.101251
402.46012469,226.090454,-0.11436
402.46051574,233.131653,-0.337748
402.46114,244.37207,-0.292013
402.46633709,337.950562,0.188164
402.4664087,339.23999,0.189475
402.46656737,342.096985,0.150836
402.46659316,342.56134,0.372592
402.4666084,342.835754,0.484025
402.4667017,344.515686,0.529714
402.46683101,346.844055,0.397457
402.4668354,346.923096,0.41902
402.46684672,347.126953,0.91481
402.4669558,349.091003,0.150309
402.46696039,349.173645,1.189149
402.87302345,356.173096,0.782581
402.87309925,357.537811,1.029523
402.87326056,0.442047,1.314354
402.87346377,4.100677,0.399114
402.87352223,5.153198,0.441164
402.87356071,5.845978,1.19924
402.87371225,8.574341,0.229056
402.87378708,9.9216,1.316522
402.87393007,12.496002,0.105786
402.87398671,13.515747,0.666298
402.87410313,15.611816,0.212347
402.87412345,15.977661,0.507325
402.87430697,19.281769,0.327725
402.87435431,20.134094,0.354559
402.87437683,20.539551,0.924886
402.87448803,22.541595,0.392685
402.87462106,24.936707,1.060853
402.87474082,27.092865,0.51568
402.87485166,29.08844,0.502253
402.87494612,30.789124,0.678447
402.8750775,33.15451,1.852461
402.87523952,36.071533,0.327544
402.87539122,38.802765,0.476796
402.87557392,42.092133,0.513876
402.87583316,46.759521,0.125002
402.87595546,48.961426,0.305908
402.87600531,49.858948,0.513772
402.87615982,52.640747,0.561949
402.87650613,58.875763,1.18929
402.88231577,163.473404,-0.535887
402.88250271,166.839111,-0.121879
402.8826042,168.666351,-0.584751
402.8826199,168.949005,-0.887127
402.88276188,171.505249,-0.300435
402.88295583,174.997147,-0.134582
402.88303961,176.505539,-0.534958
402.88318662,179.152328,-0.520003
402.88323791,180.07576,-0.583566
402.88324588,180.219254,-0.886632
402.88330838,181.344513,-1.165771
402.88346931,184.241913,-1.012504
402.88377742,189.789169,-0.561661
402.88409191,195.451309,-0.27925
402.8844005,201.007202,-0.113129
402.88452635,203.273026,-0.232755
402.88471552,206.678864,-0.435442
402.88491355,210.244232,-0.187753
402.88499111,211.64064,-0.210553
402.88531295,217.435089,-0.614377
402.88553325,221.401398,-0.38323
402.88627507,234.757233,-0.1538
402.88635197,236.141754,-1.167797
402.89197437,337.368286,0.222137
402.89208387,339.339752,0.386326
402.89224571,342.25354,0.435404
402.892379,344.65332,0.407586
402.89239542,344.948944,0.566654
402.8924958,346.756195,0.115389
402.8924987,346.808411,0.264754
402.89251313,347.068207,0.661994
402.89261526,348.906982,0.589879
402.89267335,349.95285,0.594067
402.89281377,352.480988,0.44346
402.8928186,352.567932,0.462388
402.89283712,352.901367,0.879088
402.89295301,354.987885,0.633546
402.89305408,356.807556,0.496054
402.89307192,357.128754,0.560866
402.89315491,358.622925,1.678023
402.8932719,0.729223,1.23174
402.89340532,3.131337,0.970937
402.89355876,5.893894,0.727697
402.89356788,6.058092,1.376531
402.89370751,8.572011,0.507912
402.89382283,10.64825,0.580236
402.89392955,12.569653,0.497673
402.89404701,14.684421,1.338102
402.89421878,17.776993,0.534592
402.89427025,18.703667,0.633441
402.89432312,19.655546,0.75444
402.89445908,22.10339,0.326348
402.89454413,23.634644,0.555479
402.8946645,25.801804,0.11311
402.89475265,27.388868,0.224631
402.89484677,29.08342,0.628278
402.89505146,32.768688,0.894157
402.89516113,34.743206,0.687555
402.89527201,36.739506,0.684602
402.89537836,38.654247,0.372174
402.89552528,41.299416,0.327596
402.89571553,44.724705,0.48985
402.89591593,48.332737,0.16402
402.89649866,58.824295,0.327375
402.89663187,61.22263,0.304508
402.90224871,162.34906,-0.124193
402.90231522,163.546524,-0.288689
402.9025951,168.585526,-0.180436
402.90271905,170.817139,-0.287273
402.90292681,174.557678,-0.248473
402.90296206,175.192322,-0.438956
402.9030899,177.493973,-0.281191
402.90314951,178.5672,-0.603403
402.90328243,180.960312,-0.308282
402.90351413,185.131866,-0.110607
402.90355863,185.93306,-0.507367
402.90384365,191.064606,-1.155005
402.90406148,194.98645,-0.291543
402.90409422,195.575897,-0.410567
402.9043351,199.912735,-0.351938
402.9044643,202.238876,-0.101031
402.90446512,202.253647,-0.151843
402.90461901,205.024292,-1.376392
402.90472311,206.898529,-0.134711
402.90487391,209.613556,-0.130545
402.90512367,214.110275,-0.384871
402.90517411,215.018402,-0.464072
402.90534617,218.116196,-0.675359
402.90554006,221.607025,-0.110597
402.90576897,225.728348,-0.181995
402.90598343,229.589523,-0.178128
402.91207215,339.211761,0.37299
402.91216141,340.818817,0.395883
402.91235111,344.234192,0.463658
402.91235306,344.269287,0.467911
402.91247051,346.383881,0.620371
402.91255312,347.871216,0.740475
402.91267273,350.024689,0.115421
402.91272442,350.955322,0.210154
402.91275055,351.425781,0.536203
402.91280096,352.333344,0.562658
402.91291308,354.35199,0.405658
402.912941,354.854645,1.489696
402.91305093,356.833862,0.44959
402.91305855,356.971039,0.495173
402.91315433,358.695496,1.541826
402.91330841,1.469574,0.431084
402.91339115,2.959229,3.086172
402.91357393,6.250031,0.398481
402.91366887,7.959351,0.429797
402.91383871,11.017151,0.337506
402.91385008,11.221863,0.360471
402.91393377,12.728638,0.541392
402.91394286,12.892303,1.575969
402.91409231,15.583008,0.480044
402.91410496,15.81076,0.590212
402.91421583,17.806885,0.295105
402.91427322,18.840149,0.323988
402.91432248,19.72702,0.62683
402.91445961,22.195953,0.508634
402.91463023,25.267822,0.639075
402.91481045,28.512512,0.568531
402.91499166,31.775055,0.394103
402.91512559,34.18634,0.208052
402.91514737,34.578491,0.586777
402.91531567,37.608582,0.500265
402.91554391,41.717834,0.382625
402.91578584,46.073578,0.269686
402.91582834,46.838776,0.289053
402.91596461,49.292175,0.314322
402.92226879,162.793579,-0.122428
402.92232074,163.728882,-0.760244
402.92255587,167.962219,-0.476124
402.92267449,170.0979,-0.314641
402.922794,172.249573,-0.190114
402.9227948,172.263977,-0.245844
402.92293785,174.839478,-0.355659
402.92307124,177.241028,-0.210705
402.92307737,177.351379,-0.689738
402.92331936,181.708191,-0.473231
402.92336737,182.572571,-0.629277
402.92350961,185.133484,-0.102549
402.92358652,186.518188,-0.499179
402.9238641,191.515808,-1.151581
402.92399596,193.889832,-0.373346
402.92408577,195.506775,-0.45219
402.92438584,200.909302,-0.751956
402.92463155,205.333069,-0.445496
402.92477561,207.926758,-0.141789
402.92481781,208.686523,-0.300545
402.92495819,211.213928,-0.250884
402.92556525,222.143555,-0.287025
402.92631884,235.711304,-0.235643
402.93204159,338.744568,0.400138
402.9321602,340.880005,0.337727
402.93220756,341.732727,0.366854
402.9323386,344.09198,0.53584
402.93248102,346.656128,0.325831
402.93248772,346.776733,0.477561
402.93263455,349.420288,1.356437
402.93274591,351.425232,0.606303
402.9328019,352.433289,0.848711
402.93294836,355.07019,0.160131
402.93298187,355.673523,0.416699
403.40106503,354.648468,0.378365
403.40120792,357.221039,0.217631
403.40122698,357.564178,0.857518
403.40133538,359.515778,1.574055
403.40146456,1.841522,0.100054
403.40151703,2.786163,0.469611
403.40165953,5.351715,0.284502
403.40177665,7.460297,0.417546
403.4018408,8.615234,0.958005
403.40200645,11.597565,0.104081
403.4020144,11.740692,0.702068
403.40215005,14.182892,0.128721
403.40215577,14.285889,0.273031
403.40216378,14.430084,0.503727
403.40217321,14.599854,0.539013
403.40232132,17.266388,0.141972
403.40239482,18.589661,0.518847
403.40249098,20.320923,0.5797
403.40263338,22.884644,0.203895
403.40263491,22.912201,0.425396
403.40278501,25.614563,1.167372
403.40303292,30.07785,0.147888
403.40305455,30.467285,0.306379
403.40311422,31.541565,0.436626
403.40318151,32.753052,1.061756
403.40331815,35.213074,0.449865
403.40361762,40.604645,0.181769
403.4036527,41.236237,0.212367
403.40377285,43.399384,0.339514
403.40377732,43.479858,0.398502
403.4040933,49.168671,0.327697
403.40437028,54.155365,0.163069
403.40479317,61.768951,0.107643
403.40516527,68.46814,0.193502
403.41042247,163.117432,-0.154739
403.41051392,164.76387,-0.318253
403.41071113,168.314392,-0.33285
403.41078028,169.559357,-0.437534
403.41093697,172.380356,-0.438622
403.4111043,175.392929,-0.890007
403.41126068,178.208359,-0.349524
403.41137598,180.28418,-0.139049
403.41151773,182.836212,-0.61703
403.41177406,187.451111,-0.308522
403.41189067,189.550537,-0.270175
403.41189475,189.623993,-0.44781
403.4120757,192.88176,-0.284839
403.41207778,192.919205,-0.728144
403.41222246,195.523987,-0.492889
403.41243702,199.386871,-0.993638
403.41272881,204.640182,-0.10754
403.41290055,207.732147,-0.196299
403.41291322,207.960266,-0.231648
403.41295628,208.735504,-0.4605
403.41342685,217.20752,-0.106897
403.41350238,218.567352,-0.197819
403.41381688,224.229523,-0.575688
403.42014922,338.235352,0.364783
403.42030292,341.002533,0.226765
403.42032723,341.440216,0.377305
403.42044323,343.528625,0.199681
403.42048347,344.253113,0.445643
403.42057561,345.911987,0.732105
403.42075096,349.068939,0.551625
403.42077281,349.462311,0.758439
403.42083742,350.625519,1.28029
403.42100685,353.675903,0.331324
403.42110435,355.431274,1.039884
403.42124833,358.023438,1.600224
403.42135996,0.033209,0.378832
403.42144815,1.620959,1.10246
403.42154822,3.422594,0.392036
403.42166006,5.436133,0.449676
403.42170348,6.217855,1.676837
403.4218396,8.668525,1.793863
403.42195998,10.835815,0.498498
403.42222946,15.687465,0.494694
403.42224513,15.969584,1.068464
403.42240766,18.895733,0.599228
403.4225785,21.971493,0.443425
403.42269316,24.035801,0.413153
403.42286091,27.055929,0.389547
403.42286691,27.163952,1.006075
403.42299485,29.46735,0.425451
403.42313327,31.959429,0.255922
403.42324303,33.93552,0.468312
403.42338851,36.554707,1.247516
403.42369371,42.049446,0.730439
403.42383667,44.623264,0.556256
403.42405098,48.481647,0.375309
403.42419417,51.059601,0.169431
403.42470848,60.319107,0.219261
403.4304157,163.070435,-0.189312
403.43045913,163.852341,-0.214153
403.43061292,166.62114,-0.16808
403.43072115,168.569687,-0.294053
403.43080962,170.162476,-1.158362
403.43100528,173.685089,-0.203833
403.43113145,175.956619,-0.251647
403.43116681,176.593231,-0.819434
403.43138232,180.473221,-0.624557
403.43158616,184.143097,-0.14091
403.43200638,191.708633,-0.169321
403.43208625,193.146591,-0.725945
403.43209796,193.357422,-1.065375
403.43224187,195.948334,-0.718875
403.43235468,197.97934,-0.136989
403.43248535,200.331894,-0.153614
403.43254682,201.438583,-0.22113
403.43273492,204.825089,-0.952282
403.43288792,207.579651,-0.308292
403.4333662,216.190491,-0.108811
403.43359235,220.262039,-0.297439
403.43386433,225.158691,-0.243897
403.43404851,228.474625,-0.106313
403.43440162,234.831924,-0.773621
403.44015641,338.439697,0.290789
403.44025205,340.16156,0.305689
403.44028443,340.744537,0.494676
403.4404125,343.050262,0.10173
403.44047886,344.244995,0.471596
403.44052168,345.01593,0.53503
403.44065141,347.351532,0.548737
403.4407179,348.548615,0.748805
403.44084355,350.810791,0.428358
403.44097582,353.192139,0.113939
403.44098205,353.304291,1.763364
403.44118236,356.910645,0.66661
403.4412758,358.592896,1.14706
403.44138511,0.560883,1.169518
403.44152501,3.07962,0.124388
403.44162105,4.808685,0.909978
403.44176043,7.318054,0.367138
403.44189485,9.738129,0.4195
403.44192853,10.344482,0.673582
403.44195985,10.908356,0.784725
403.4419645,10.992096,1.417315
403.44206778,12.851501,0.376028
403.44220282,15.282745,0.600729
403.44234001,17.752655,0.528691
403.44245472,19.817871,0.545274
403.44260198,22.469116,0.244823
403.44262092,22.810089,0.346788
403.44266203,23.550232,0.486533
403.44282645,26.510406,1.110159
403.4429419,28.588928,0.533488
403.44313269,32.023865,0.531652
403.44323301,33.830017,0.12596
403.44328866,34.831909,0.296388
403.44346567,38.018768,0.402056
403.44347799,38.24057,0.632393
403.44364335,41.217682,0.394265
403.4436632,41.575043,0.915407
403.44382761,44.535034,0.369975
403.44394944,46.728424,0.294968
403.44401994,47.997711,0.324122
403.44431051,53.229034,0.409615
403.45046027,163.947754,-0.30041
403.45072841,168.775269,-0.3963
403.4508607,171.156982,-1.336618
403.45097121,173.146606,-0.118073
403.4510941,175.35907,-0.1177
403.45114194,176.220337,-0.234396
403.45116611,176.655518,-0.39355
403.45131325,179.304565,-0.123013
403.45133737,179.738831,-0.598882
403.45147954,182.298401,-0.595575
403.45169191,186.121887,-0.340598
403.45187572,189.431152,-0.963756
403.45215035,194.375549,-0.318826
403.45236804,198.294739,-0.559334
403.45251296,200.90387,-0.343469
403.45258955,202.282776,-0.592568
403.45288336,207.572449,-0.188213
403.45295869,208.92865,-0.457367
403.45302579,210.136719,-0.47261
403.45320715,213.401855,-0.122142
403.45325614,214.283875,-0.138162
403.45333192,215.648193,-0.518522
403.45367904,221.897644,-0.229528
403.45384184,224.828674,-0.746263
403.46006367,336.84491,0.138732
403.46009924,337.485291,0.194516
403.46023179,339.871704,0.390829
403.4603245,341.540833,0.470353
403.46043997,343.619751,0.879149
403.46059566,346.422729,0.380033
403.46069294,348.174133,0.835157
403.46080172,350.132568,0.180626
403.46080956,350.273743,0.340344
403.4609527,352.850769,0.401499
403.46097481,353.24884,1.109791
403.87303156,30.964539,0.240714
403.87317623,33.569244,0.25176
403.87326088,35.093353,0.327087
403.87327772,35.396545,0.402806
403.87355256,40.34491,0.353376
403.87368095,42.656525,0.632881
403.87392748,47.095215,0.26925
403.87399551,48.320068,0.95638
403.88040563,163.731705,-0.364389
403.88063291,167.823792,-0.206351
403.8806591,168.295334,-0.83361
403.88081001,171.012405,-0.157992
403.88082978,171.368362,-0.322126
403.88087943,172.262283,-0.435025
403.88101056,174.62323,-0.213453
403.8811181,176.559448,-0.612755
403.88115743,177.267563,-1.343726
403.88135292,180.787292,-0.482849
403.88153467,184.059616,-0.293248
403.88182197,189.232346,-0.183557
403.8818268,189.319305,-0.187826
403.88189428,190.534256,-0.751148
403.88199953,192.429245,-0.281843
403.88216046,195.326721,-0.19925
403.88237555,199.199326,-0.163224
403.88243662,200.298874,-0.800451
403.88267883,204.65976,-0.138903
403.88269446,204.941177,-0.541878
403.88295315,209.598785,-0.2361
403.88310558,212.343231,-0.240876
403.88331961,216.196747,-0.141186
403.88343182,218.217056,-0.29608
403.88361983,221.602097,-0.746143
403.88398485,228.174133,-0.204524
403.88466578,240.434006,-0.108435
403.8900984,338.246155,0.38127
403.89031078,342.069977,0.418283
403.89041733,343.988373,0.432205
403.89052472,345.921875,0.881577
403.89063662,347.936584,0.280185
403.89072091,349.454193,0.39783
403.89084405,351.671295,0.65225
403.89088623,352.430725,0.806986
403.89101638,354.774017,0.187195
403.89109621,356.211334,2.280384
403.89123233,358.662109,1.091804
403.89136473,1.045921,1.107273
403.89139251,1.546089,1.383583
403.8914996,3.474202,0.105698
403.89153085,4.036846,0.109288
403.89159792,5.244414,0.489896
403.89164046,6.01033,0.598503
403.89179838,8.853617,0.243736
403.89181786,9.204346,1.521709
403.89194695,11.52856,0.430738
403.89196157,11.791787,0.496641
403.89200621,12.595512,0.699385
403.89213276,14.873995,0.203976
403.8922009,16.100828,0.668263
403.89235107,18.804579,0.399072
403.89249678,21.428028,0.459122
403.89258213,22.964722,1.073502
403.89269186,24.940367,0.286
403.89283576,27.531229,0.148316
403.89287588,28.253572,0.353448
403.89295127,29.610939,0.41378
403.89307015,31.751328,0.497224
403.89322343,34.51107,0.448926
403.89336165,36.999668,0.174919
403.89345791,38.732792,1.045955
403.89371908,43.435051,0.705115
403.89389387,46.582077,0.119277
403.89427598,53.461815,0.379465
403.89431065,54.086033,0.441304
403.9003939,163.612518,-0.107451
403.90040332,163.78212,-0.574458
403.90063932,168.031204,-0.134305
403.90068257,168.809906,-0.850555
403.90085333,171.884369,-0.77168
403.90096575,173.908447,-0.113892
403.90123331,178.725754,-0.439597
403.90128936,179.734909,-1.054947
403.90140342,181.788513,-0.529985
403.90161535,185.604233,-0.885457
403.90189482,190.635986,-0.113882
403.90189843,190.700974,-0.17283
403.90199,192.349655,-0.259169
403.90220875,196.288162,-0.793573
403.9024883,201.32135,-0.565524
403.90265152,204.260056,-0.352687
403.9028497,207.828217,-0.266871
403.90324081,214.869995,-0.160271
403.903672,222.633392,-0.891919
403.9039392,227.444229,-0.550143
403.90484517,243.755859,-0.16624
403.91012947,338.897552,0.33616
403.91027991,341.606171,0.418143
403.91033433,342.585999,0.429045
403.91040482,343.855133,0.452637
403.91044848,344.641205,0.695815
403.91057972,347.00412,0.468941
403.91074982,350.066711,0.345929
403.91075991,350.248383,0.41316
403.91078652,350.727478,1.026853
403.91089322,352.64859,0.762997
403.91105153,355.498871,1.057149
403.91116802,357.596252,1.489031
403.9112894,359.781647,0.583273
403.9113524,0.915924,1.840775
403.91147685,3.156586,2.035255
403.91162463,5.817322,0.235739
403.9116843,6.891663,0.310074
403.91169603,7.102844,0.480997
403.9118454,9.792206,0.126158
403.91185751,10.010223,0.426538
403.91188396,10.48645,0.859323
403.911989,12.377655,0.538966
403.91205157,13.504211,0.572232
403.91218862,15.971741,0.349437
403.91219887,16.156281,0.777855
403.91235322,18.935303,0.371583
403.91255471,22.563049,0.170857
403.91259002,23.198792,0.361346
403.91270143,25.204681,0.806899
403.91289513,28.692169,0.881333
403.91300498,30.669983,0.705002
403.91310581,32.485382,0.726736
403.91329123,35.823792,0.100182
403.9132933,35.861053,0.16327
403.91329878,35.959717,1.34084
403.9134496,38.675171,0.509465
403.9135997,41.377655,0.66781
403.91390855,46.938385,0.415325
403.91393282,47.375366,0.614002
403.91404337,49.365753,0.145261
403.91433626,54.63913,0.287204
403.91463093,59.94455,0.318197
403.92052294,166.027832,-0.469069
403.92065516,168.408386,-0.403874
403.92078982,170.832886,-0.122341
403.92084755,171.872314,-0.238425
403.92103202,175.193604,-0.786036
403.92119051,178.04718,-1.026567
403.92123749,178.893005,-1.170811
403.92147226,183.119934,-0.174071
403.92147787,183.220947,-0.416287
403.92149794,183.582336,-0.771982
403.92163969,186.13446,-0.104532
403.92193259,191.40802,-0.212134
403.92194835,191.691772,-0.219081
403.92204894,193.502869,-0.24071
403.9221604,195.509644,-0.427525
403.92230517,198.11615,-0.493689
403.92245777,200.863647,-0.569829
403.92263296,204.017883,-1.468961
403.92297229,210.12738,-0.302125
403.92322845,214.739441,-0.349804
403.92367895,222.850525,-0.260155
403.92378155,224.697815,-0.123033
403.92380521,225.123779,-0.144205
403.92492235,245.237427,-0.222812
403.93010875,338.616516,0.14792
403.93018067,339.911377,0.257678
403.93026339,341.400757,0.498921
403.93038061,343.51123,0.104486
403.9303926,343.727112,0.406263
403.93047197,345.156128,0.484007
403.93061415,347.716064,0.332328
403.93061501,347.731506,0.424413
403.9307958,350.986572,0.430756
403.93079656,351.000244,0.497161
403.93090539,352.959717,0.995615
403.93103166,355.233154,0.417891
403.93108155,356.131409,0.662134
403.93113002,357.004089,1.989259
403.9312664,359.459534,0.56073
403.93138204,1.541565,0.252895
403.93143947,2.575562,0.749128
403.93156416,4.820557,0.949624
403.9316237,5.892578,1.44836
403.93179584,8.991882,0.134452
403.93183384,9.676086,0.377657
403.9319123,11.088684,0.395421
403.93203362,13.27301,0.116547
403.93205396,13.639221,0.880602
403.93222459,16.711365,0.434039
403.9324362,20.521301,0.212579
403.93247751,21.265076,0.256507
403.932552,22.606262,0.519476
403.93270915,25.435669,0.531672
403.93284582,27.896362,0.41741
404.39101007,168.303635,-0.143165
404.39102253,168.527969,-0.175209
404.39126782,172.944046,-0.508753
404.39138352,175.027054,-0.329194
404.39159633,178.858383,-1.010313
404.3917349,181.353134,-1.006115
404.39185838,183.576218,-1.144452
404.39214722,188.776352,-0.132753
404.39218285,189.417816,-0.192465
404.39228037,191.173523,-0.226426
404.39252092,195.504272,-0.2929
404.39256068,196.220093,-0.300705
404.39267516,198.281143,-0.14794
404.39267741,198.32164,-0.293068
404.39271277,198.958252,-1.485175
404.3929463,203.162613,-0.447444
404.3930712,205.411255,-0.514873
404.39341261,211.557846,-0.122424
404.39342538,211.78775,-0.264778
404.39361722,215.241547,-0.129586
404.39380722,218.662216,-0.202377
404.39413188,224.507233,-0.162995
404.39426862,226.96904,-0.205888
404.39441772,229.653366,-0.55999
404.39467697,234.32077,-0.181989
404.39492582,238.800964,-0.126673
404.40036042,336.642944,0.145673
404.40046251,338.480927,0.257527
404.40053078,339.710022,0.383382
404.40063388,341.566193,0.519963
404.40074697,343.602203,0.438092
404.4008468,345.399506,0.63534
404.4008596,345.629944,0.801466
404.40104221,348.917572,0.419198
404.40113712,350.626282,0.501068
404.40122918,352.283691,1.032278
404.40134595,354.385956,1.324504
404.40149903,357.141937,0.659231
404.40158948,358.770355,1.896693
404.40159898,358.941376,1.917148
404.40179448,2.46108,1.419791
404.40199498,6.070787,1.668705
404.40213601,8.609825,0.522038
404.40225828,10.811117,0.679388
404.40242902,13.885039,0.356643
404.4024473,14.214144,0.877013
404.40259945,16.953381,0.529412
404.40261143,17.169064,0.629724
404.40273027,19.308603,0.12666
404.40277096,20.041166,0.289458
404.4028136,20.808836,0.517296
404.40294531,23.18008,0.369808
404.40307701,25.551146,0.375696
404.40308015,25.607677,0.458583
404.40321203,27.981983,1.082863
404.40341816,31.69305,0.428845
404.40376597,37.954857,0.600361
404.40395318,41.325298,1.667234
404.40410747,44.103062,0.113933
404.40442242,49.773273,0.526652
404.40458812,52.756458,0.205445
404.41068981,162.608414,-0.14001
404.41075812,163.838226,-0.245113
404.41091952,166.744003,-0.144989
404.41097742,167.786407,-0.195359
404.41101927,168.539856,-0.605065
404.41120368,171.859879,-0.372808
404.41146725,176.605072,-0.129455
404.41154545,178.012955,-0.735816
404.41160533,179.091003,-1.130936
404.41171932,181.143219,-0.397944
404.41181048,182.784424,-0.472626
404.41193298,184.989853,-0.874463
404.41209851,187.969986,-0.251294
404.41228492,191.326019,-0.477507
404.41241598,193.685562,-0.500765
404.41270231,198.840515,-0.303161
404.41274918,199.684341,-1.7157
404.41291041,202.587051,-0.179058
404.41298735,203.972244,-0.470469
404.4132931,209.476822,-0.399762
404.41346943,212.651382,-1.099033
404.41377901,218.224915,-0.625645
404.41390045,220.41127,-0.299263
404.42049742,339.179993,0.28201
404.42050458,339.308899,0.295126
404.42051282,339.457245,0.388839
404.42064642,341.862518,0.420092
404.42080222,344.66748,0.394172
404.42080918,344.792786,0.596691
404.42094263,347.195343,1.301222
404.42104762,349.085541,0.476651
404.421174,351.36084,0.440097
404.42130371,353.696075,0.331992
404.42130938,353.798157,0.38507
404.42136491,354.797882,1.212172
404.42150803,357.374542,0.210712
404.42154213,357.988464,1.700254
404.42162942,359.559998,2.483872
404.4217515,1.757874,0.32685
404.42179207,2.488281,1.082408
404.42194268,5.199799,0.401348
404.42194773,5.29071,0.592442
404.42200513,6.324097,2.331692
404.42219343,9.714172,0.411817
404.42235518,12.626251,0.110922
404.42236561,12.814026,0.174962
404.42241785,13.754517,0.334864
404.42246396,14.584656,0.489612
404.42256562,16.414917,0.10745
404.42256668,16.43399,0.466123
404.42274557,19.654633,1.062802
404.42289658,22.373352,0.746481
404.42294796,23.29837,1.337862
404.42306612,25.425659,0.418656
404.42321421,28.091827,1.239177
404.42340908,31.600159,0.156228
404.42352223,33.637268,0.274103
404.42352413,33.671478,0.995407
404.42378572,38.381012,0.1409
404.42378672,38.399017,0.609123
404.42398973,42.053925,0.26745
404.42404173,42.990082,0.417773
404.42432443,48.079681,0.342738
404.42475908,55.904938,0.482243
404.42521932,64.190857,0.127084
404.43071717,163.17157,-0.205437
404.43086117,165.764099,-0.471935
404.43100156,168.291565,-0.189569
404.43112077,170.437805,-0.107269
404.4311821,171.541931,-0.381017
404.43131618,173.955872,-0.28455
404.43134016,174.387573,-0.289319
404.43139686,175.408386,-0.320632
404.4314988,177.243652,-0.470282
404.43161765,179.383362,-0.566698
404.43176301,182.000366,-0.419415
404.43181062,182.857544,-0.976853
404.43193042,185.014343,-0.288464
404.43207686,187.650818,-0.305993
404.4321235,188.490479,-0.40823
404.43231066,191.859985,-0.79996
404.43245196,194.403931,-0.100684
404.43254841,196.140381,-0.188219
404.43260218,197.108398,-0.191936
404.43268693,198.634216,-0.195953
404.43271333,199.109497,-0.913022
404.43294604,203.299072,-0.272737
404.43365844,216.124817,-0.286202
404.43367659,216.451599,-1.609837
404.43391762,220.790955,-0.308751
404.43425222,226.814941,-0.143773
404.4345805,232.725159,-0.170119
404.4405232,339.714722,0.356732
404.44060314,341.153931,0.404912
404.44061365,341.34314,0.527585
404.44076981,344.154541,0.379949
404.44077497,344.247437,0.407014
404.44086415,345.853027,1.104389
404.44102236,348.701355,0.728218
404.44112534,350.555359,0.499025
404.44123064,352.451111,1.603009
404.44135115,354.620728,0.390571
404.44149935,357.288879,0.956589
