time[s],angle[deg],amplitude[mV]
576.01678945,356.739868,20.903826
576.01694645,359.56604,64.849228
576.01705306,1.485138,41.713833
576.01721473,4.395386,3.167878
576.01731225,6.150848,169.663513
576.01748181,9.203125,4.754629
576.01768031,12.776337,21.490856
576.01782361,15.355896,105.158035
576.0179301,17.272858,6.898753
576.01798433,18.249054,5.737219
576.01813971,21.046051,11.123827
576.0182193,22.47876,169.119385
576.01830256,23.977539,78.017746
576.01843408,26.345062,66.452988
576.01860675,29.453308,2.505712
576.01862055,29.701721,8.273063
576.01874722,31.981934,2.853387
576.01877112,32.41214,60.834579
576.01884996,33.83136,69.951118
576.01898407,36.245483,2.954154
576.01908747,38.106812,96.04657
576.0192004,40.139679,2.507888
576.0193345,42.553619,152.193619
576.01941963,44.08606,1.135653
576.01952968,46.067078,14.105553
576.01966265,48.460693,57.597195
576.01975732,50.164856,22.865993
576.02000093,54.55011,3.35561
576.02011226,56.554169,369.126404
576.02044453,62.5354,10.5503
576.02050598,63.641571,10.077812
576.02074377,67.922058,52.509594
576.02122145,76.520844,104.097046
576.02180959,87.108032,1.642603
576.02677422,176.476929,-55.715752
576.02685356,177.905151,-17.667652
576.0269698,179.99762,-39.868805
576.02713655,182.999329,-30.721931
576.02716856,183.5755,-32.755966
576.02721799,184.465332,-15.536842
576.02726865,185.377258,-3.57619
576.02727832,185.551331,-51.660736
576.02741849,188.074524,-111.353149
576.02758374,191.049255,-31.816534
576.02764867,192.218018,-53.33308
576.02774332,193.921875,-36.652012
576.02788819,196.529663,-107.892632
576.02808994,200.161377,-18.055721
576.02820475,202.228088,-96.037193
576.02828581,203.687256,-2.260427
576.02836356,205.086853,-49.005337
576.02846195,206.857971,-71.245483
576.02861507,209.614319,-0.736182
576.02868205,210.820068,-7.090446
576.02871862,211.478333,-8.467282
576.02878464,212.666748,-64.878372
576.0288839,214.453552,-23.171431
576.02893184,215.316528,-9.734165
576.02901009,216.725159,-102.696098
576.02909585,218.268921,-38.818172
576.02919519,220.057129,-3.513622
576.02924122,220.885742,-62.460876
576.02939389,223.633972,-46.348972
576.0296018,227.376587,-48.236217
576.02966631,228.537842,-26.755499
576.02987767,232.342529,-34.502209
576.02993019,233.287964,-2.787261
576.02995491,233.732971,-103.275497
576.03023542,238.782471,-23.242142
576.0303655,241.124023,-87.965706
576.03063229,245.926575,-28.525867
576.03072786,247.646912,-107.04483
576.03100169,252.576172,-2.450814
576.0310886,254.140625,-98.781105
576.0314329,260.33844,-12.306099
576.03151335,261.786621,-20.118212
576.03664347,354.134583,16.348383
576.03689877,358.730225,42.257458
576.03698565,0.294189,84.727348
576.03716437,3.511353,129.352921
576.03740494,7.841858,116.95472
576.03752854,10.066833,32.34734
576.03763452,11.974548,90.898216
576.03778652,14.710754,5.689981
576.03779187,14.807068,6.661565
576.0380443,19.351074,139.003433
576.03828935,23.762268,7.988696
576.03832464,24.397522,133.893158
576.03838797,25.537537,0.634687
576.03849617,27.485229,114.577553
576.03858041,29.001648,11.175581
576.03871564,31.435974,145.747635
576.03875641,32.169861,1.627503
576.03879435,32.852844,35.565826
576.03888069,34.407043,4.019576
576.46305532,37.470398,14.542755
576.4632077,40.21344,272.052582
576.46347135,44.959473,9.31271
576.46368968,48.889709,78.046852
576.46379513,50.787933,4.837552
576.46389417,52.57077,16.927521
576.46404001,55.196075,18.197966
576.46420907,58.23938,180.695786
576.46432191,60.27066,5.172415
576.46437006,61.137421,11.615747
576.46455473,64.4617,2.518765
576.46473703,67.743347,117.012627
576.46521333,76.317352,7.414599
576.4652505,76.98645,48.214401
576.4660999,92.276733,5.821386
576.47089608,178.614105,-38.779942
576.470983,180.178787,-100.948174
576.47118737,183.857697,-19.068369
576.4713125,186.110199,-49.286266
576.47140743,187.819061,-7.343277
576.4714817,189.156021,-82.052711
576.47155251,190.430695,-5.631286
576.47174168,193.835983,-34.176056
576.47182197,195.281311,-53.587963
576.47194785,197.547318,-59.197216
576.47209436,200.184677,-21.811808
576.47213611,200.936234,-34.214771
576.47227365,203.412125,-38.499825
576.47239316,205.563461,-93.90593
576.47253787,208.168427,-146.329956
576.4726838,210.795349,-15.349596
576.4728187,213.223724,-36.62167
576.47289357,214.571487,-108.675674
576.47306411,217.641418,-5.577141
576.47316612,219.477737,-60.002014
576.47332505,222.338669,-30.69805
576.47355295,226.441162,-8.527929
576.4735563,226.501465,-77.176231
576.47377898,230.509995,-171.252823
576.4738347,231.513031,-4.200378
576.47394642,233.524124,-46.527107
576.47407443,235.828461,-29.852001
576.47410465,236.372467,-65.721573
576.47429216,239.747894,-22.311157
576.47440313,241.745483,-17.848783
576.47471122,247.291504,-31.791656
576.47482917,249.414764,-12.062429
576.47499436,252.388397,-89.586121
576.4754352,260.324066,-90.985603
576.48085193,357.832123,16.679377
576.48090811,358.843445,27.416271
576.4810309,1.053821,148.167191
576.48120047,4.106298,2.013706
576.48130118,5.919207,108.708282
576.48134891,6.778408,2.089115
576.48140105,7.716994,5.610785
576.48151631,9.791821,39.561466
576.4816841,12.812256,180.417145
576.48174765,13.956237,8.634096
576.48183296,15.491926,3.203673
576.48202022,18.862844,30.445313
576.48221627,22.391996,13.86951
576.48226777,23.319061,83.934166
576.48232778,24.399319,2.365665
576.48249928,27.486538,3.868859
576.48255761,28.536552,129.927994
576.48263335,29.899969,2.115335
576.48266667,30.499771,57.079163
576.48293513,35.332394,1.430875
576.48294301,35.474243,119.644371
576.48305037,37.40686,9.072762
576.48325623,41.112606,64.344704
576.48330822,42.048492,19.972927
576.48343851,44.393879,17.487564
576.48370176,49.132713,165.892914
576.48398731,54.27298,13.407915
576.48409892,56.282101,4.952991
576.48417947,57.732105,71.53875
576.48440021,61.705708,3.208676
576.48442205,62.098854,20.526861
576.48479227,68.76329,10.229348
576.4848451,69.714294,168.332245
576.4851488,75.181282,0.864949
576.48538072,79.35614,47.127907
576.490822,177.306137,-62.701591
576.49114681,183.153122,-70.457108
576.49124347,184.893127,-78.754875
576.4914451,188.522736,-60.567383
576.49150961,189.68399,-1.493757
576.49158338,191.011948,-75.077133
576.4916388,192.009583,-20.982349
576.49174666,193.951202,-31.49461
576.49178806,194.696442,-88.242119
576.4919225,197.116547,-16.802759
576.49204287,199.283356,-83.111397
576.49224928,202.998993,-9.282247
576.49234912,204.796249,-18.675505
576.49234937,204.800751,-51.130886
576.49247866,207.128128,-43.901382
576.4925706,208.783173,-48.753994
576.49272827,211.621429,-9.796584
576.49277523,212.466766,-65.887245
576.49286752,214.128113,-26.476728
576.49295316,215.669739,-13.669317
576.49302952,217.044312,-80.16095
576.49319193,219.967896,-73.741089
576.49327931,221.540848,-32.00008
576.49336081,223.007965,-32.071571
576.49347537,225.07019,-82.053413
576.4935851,227.045471,-8.51572
576.49359313,227.190018,-8.989906
576.49363607,227.962982,-38.507565
576.49379703,230.860474,-10.65952
576.49388962,232.527206,-50.860954
576.49400285,234.565506,-59.231773
576.49420183,238.1474,-68.369385
576.49435392,240.885208,-14.951765
576.49438542,241.45224,-110.843719
576.49468503,246.845612,-2.151521
576.49468648,246.871719,-8.75013
576.4947753,248.470581,-25.343971
576.49492197,251.11084,-0.230083
576.49509398,254.20723,-10.788245
576.49513062,254.866806,-27.729267
576.49565143,264.242035,-65.401741
576.49627891,275.537476,-3.013063
576.50080761,357.059875,13.564105
576.5008318,357.495331,15.24522
576.50099691,0.467529,1.264995
576.50112648,2.799927,99.817879
576.50133076,6.477234,5.395741
576.50148338,9.224609,4.439413
576.50150762,9.66095,158.889496
576.5016158,11.608337,3.255458
576.50178433,14.64209,0.947679
576.50184972,15.819183,64.828682
576.5019686,17.959167,6.534287
576.50197771,18.123169,11.679042
576.50206393,19.675232,10.817929
576.50210931,20.492126,11.088707
576.50219752,22.080017,162.407364
576.50236027,25.009735,14.497335
576.50249372,27.412018,18.504604
576.50249408,27.418488,117.290359
576.50270915,31.290039,9.794689
576.50275765,32.163086,49.81657
576.50284936,33.813995,120.244583
576.5029478,35.586029,5.482464
576.50303163,37.095062,19.58198
576.50312203,38.722382,81.268753
576.50316571,39.508698,14.746007
576.50336351,43.069336,121.996544
576.50344141,44.471649,10.262122
576.50369647,49.063049,3.076897
576.50372565,49.588318,90.646973
576.5039092,52.892456,22.097223
576.50397587,54.09259,79.484467
576.50416898,57.568817,14.62628
576.50445127,62.650421,144.943115
576.50469525,67.042358,11.063567
576.50480742,69.061554,61.364414
576.50530764,78.066162,70.749542
576.50565062,84.240234,45.707733
576.51054664,172.374878,-11.354393
576.51083162,177.504883,-22.010246
576.51089321,178.613586,-82.3405
576.5110474,181.38916,-92.247406
576.5111496,183.228882,-80.44178
576.51146289,188.86853,-59.508217
576.51161865,191.672424,-117.017479
576.51174522,193.950806,-68.936577
576.51186016,196.019897,-16.097187
576.51195151,197.664307,-13.853444
576.51206875,199.77478,-22.634729
576.51212602,200.805725,-52.21249
576.51218757,201.913696,-59.46344
576.51236887,205.177307,-72.404373
576.51257735,208.930237,-13.528077
576.51263407,209.951294,-38.28236
576.51276116,212.239075,-35.266117
576.51282927,213.465088,-82.083672
576.51296917,215.983521,-62.470043
576.51307589,217.904602,-20.227308
576.5132549,221.127014,-12.242018
576.51336836,223.169434,-57.604431
576.51342039,224.106018,-29.351618
576.51353939,226.248169,-66.469856
576.51370567,229.241455,-11.633606
576.51371477,229.405273,-86.858032
576.51383112,231.499695,-6.315201
576.51390385,232.80896,-45.747738
576.5139987,234.516357,-17.176157
576.51426312,239.276245,-46.774616
576.51437532,241.296021,-105.442749
576.51450881,243.698975,-9.482691
576.51469611,247.070618,-21.2721
576.51490615,250.851624,-104.131516
576.51515675,255.362732,-29.62347
576.51537466,259.2854,-45.263935
576.51548315,261.238342,-15.091678
576.51603677,271.204224,-6.885946
576.51603849,271.235168,-12.259488
576.5208309,357.5047,1.090104
576.52085881,358.00708,64.855606
576.5211332,2.946472,1.455369
576.52126126,5.251709,7.360209
576.5213299,6.487305,211.038162
576.5214356,8.390076,9.350405
576.5215407,10.281982,129.912704
576.52162979,11.885742,2.399735
576.52163505,11.980408,5.069754
576.52182582,15.41449,53.707123
576.52198024,18.194275,18.468861
576.52209492,20.258667,168.577621
576.52230091,23.966736,0.580693
576.52233797,24.63385,11.183949
576.52238519,25.483887,86.625046
576.52250925,27.717102,12.058535
576.52258616,29.101624,10.329787
576.52263017,29.89386,140.376282
576.52273792,31.833496,5.13911
576.52283219,33.530457,51.410553
576.52290487,34.838806,1.636721
576.97806148,37.52417,2.350317
576.97821473,40.28302,93.84848
576.97833437,42.436798,12.527052
576.97846166,44.728302,1.777829
576.97852753,45.914093,83.949303
576.97865707,48.246124,6.032967
576.97878176,50.490814,89.017807
576.97903357,55.023956,12.445513
576.97929612,59.750458,95.202141
576.97945052,62.529999,97.395157
576.979492,63.276733,1.151977
576.97978523,68.555511,32.778934
576.98030267,77.870575,160.295151
576.98046048,80.711517,6.627945
576.98566992,174.493073,-82.068977
576.98593482,179.261856,-18.033344
576.98599633,180.369186,-30.553587
576.98604696,181.28064,-27.668215
576.9861511,183.15538,-44.67622
576.98632648,186.312622,-138.228241
576.98644111,188.376221,-24.65094
576.98661571,191.519409,-183.928802
576.9868381,195.522919,-37.726994
576.98688296,196.330505,-39.623466
576.98696745,197.851501,-59.752815
576.98710176,200.269394,-95.516998
576.9872199,202.396179,-44.978413
576.98734557,204.658508,-27.708082
576.98754718,208.287949,-26.153824
576.98764441,210.0383,-134.466568
576.98792297,215.053009,-75.327003
576.9881478,219.100449,-23.454622
576.98825491,221.028656,-62.979126
576.98840168,223.670853,-51.693977
576.98854928,226.327988,-131.237137
576.98875383,230.01033,-90.43428
576.98889923,232.627869,-8.423567
576.98910985,236.419495,-95.262512
576.98927392,239.373108,-3.517238
576.98927428,239.379608,-32.341934
576.98938053,241.292328,-57.085434
576.98951838,243.773941,-25.631214
576.98975753,248.079178,-13.249224
576.98986657,250.042145,-15.86028
576.98997578,252.008163,-135.309708
576.9900552,253.437897,-15.383416
576.99037947,259.275482,-7.594559
576.99078133,266.509857,-10.791849
576.99591122,358.859344,43.108135
576.99608896,2.059053,157.613876
576.99632958,6.39075,62.42572
576.99643736,8.331031,8.187723
576.9966148,11.525347,339.822845
576.99690853,16.813143,2.99592
576.99702602,18.928225,36.418251
576.99714132,21.003883,50.883911
576.9972894,23.669653,85.036079
576.99747652,27.038231,16.935028
576.99762335,29.681499,40.618683
576.99776605,32.250416,184.709534
576.99790423,34.737965,1.163667
576.99797393,35.992722,25.878832
576.99808308,37.957664,78.29734
576.99817626,39.635113,3.557953
576.9984772,45.052704,56.044628
576.99864205,48.020374,38.485619
576.99884892,51.744495,8.92513
576.99897205,53.961109,11.446498
576.9990674,55.677624,138.001724
576.99934446,60.665321,74.056206
576.99959452,65.166962,11.169043
576.99965926,66.33242,8.933579
576.99983395,69.477234,47.166409
576.99987422,70.202187,10.96599
577.00041496,79.936714,6.134328
577.00062733,83.759842,12.411787
577.0059021,178.717484,-74.538467
577.00597303,179.994385,-18.176867
577.00613427,182.897064,-37.659351
577.0062588,185.13887,-84.460495
577.00634076,186.614334,-29.093687
577.00645165,188.610611,-90.664078
577.00655238,190.423981,-43.059494
577.00662432,191.719055,-56.019588
577.00678782,194.662415,-8.770143
577.00686381,196.030411,-43.894852
577.00692785,197.183273,-60.845551
577.00700751,198.617325,-65.965599
577.00716077,201.376358,-27.748125
577.00723123,202.644791,-19.98032
577.00739231,205.544586,-70.330101
577.00753111,208.043304,-121.840157
577.00768491,210.812042,-2.054904
577.00772368,211.509995,-55.497009
577.00779561,212.804886,-6.976933
577.00781865,213.219666,-24.995396
577.00795328,215.643295,-22.579708
577.00799038,216.311188,-112.971298
577.0081835,219.787781,-30.433226
577.00826977,221.34082,-37.634579
577.00834067,222.617188,-35.763756
577.00843368,224.29158,-95.213737
577.00873281,229.676575,-65.405556
577.00894266,233.454346,-13.127644
577.00909105,236.125702,-90.386147
577.00932223,240.28746,-45.737907
577.00965452,246.269424,-71.134811
577.00985056,249.798584,-64.035858
577.00991195,250.903732,-7.601983
577.01014796,255.152435,-14.231902
577.01026897,257.330902,-2.170904
577.01055542,262.48764,-36.345818
577.01063058,263.840668,-45.242897
577.01092471,269.135681,-23.767799
577.015678,354.705505,53.576141
577.01573013,355.643951,11.514816
577.01575793,356.14444,34.528969
577.01593343,359.303802,2.726506
577.01595292,359.654694,13.291117
577.01604621,1.334106,9.989369
577.01618866,3.898529,194.92717
577.01624986,5.000275,46.609741
577.0163697,7.157654,1.731994
577.0165217,9.893982,5.444225
577.0165999,11.301758,66.194427
577.0166812,12.76535,3.810145
577.01669712,13.051941,6.220284
577.01680848,15.056671,122.689613
577.01699663,18.443787,23.141663
577.01705308,19.460022,37.98119
577.01721982,22.4617,34.137108
577.01729002,23.725464,50.044491
577.01738206,25.382385,11.942848
577.01747812,27.111694,141.125626
577.01770727,31.236908,4.055562
577.01794128,35.449585,310.762756
577.01816508,39.478485,72.089638
577.01821692,40.411743,6.785192
577.01829518,41.820587,66.725899
577.01842548,44.16629,4.846685
577.01850503,45.598358,104.362549
577.01873073,49.661469,23.679983
577.01881662,51.207672,21.671995
577.01886196,52.023895,68.756767
577.01899462,54.412079,8.772564
577.019026,54.97699,39.27153
577.01909676,56.250824,73.365829
577.01921958,58.461853,27.7169
577.01940067,61.721863,5.119513
577.0196024,65.353455,37.946621
577.02002856,73.025299,1.186998
577.02021642,76.407196,179.541809
577.02549147,171.369873,-22.588404
577.02577361,176.449036,-26.598406
577.02584042,177.651733,-51.222084
577.02596809,179.950073,-31.795069
577.02609329,182.203979,-63.526684
577.02614796,183.188171,-2.065663
577.02627795,185.528259,-15.854841
577.02638199,187.401245,-48.15287
577.02654539,190.342773,-64.284561
577.02683712,195.594604,-62.915333
577.0269809,198.182922,-81.192497
577.02716784,201.548279,-79.627762
577.02733874,204.624878,-15.502149
577.02738585,205.472961,-117.527222
577.02745112,206.647949,-21.473686
577.0275223,207.929321,-3.563741
577.02757974,208.963379,-35.807301
577.02774866,212.004333,-47.403942
577.02783611,213.578613,-90.595238
577.0280716,217.817993,-13.369415
577.02807967,217.963257,-27.207136
577.02827691,221.514038,-11.464553
577.02828185,221.602966,-101.672745
577.02844025,224.454529,-69.948822
577.02850871,225.686951,-36.091759
577.02858186,227.003784,-18.515816
577.02875272,230.079651,-29.90992
577.029001,234.549255,-90.389702
577.02914159,237.0802,-73.175125
577.02922356,238.555847,-5.98185
577.0293689,241.172302,-80.446815
577.02955162,244.46167,-6.201557
577.02962861,245.847656,-12.619034
577.02968409,246.846375,-24.263992
577.02988412,250.447388,-1.214028
577.02991294,250.966187,-16.359671
577.030069,253.775635,-98.466003
577.03019995,256.133057,-1.772379
577.03052596,262.001953,-3.089915
577.03068795,264.918091,-50.583733
577.03096419,269.891052,-24.196108
577.03589639,358.681641,146.031998
577.03615514,3.339722,1.56902
577.03622102,4.525757,185.03511
577.03630037,5.954224,2.040773
577.03640884,7.906921,10.097323
577.03642832,8.257568,193.841949
577.036527,10.034058,0.625529
577.03660536,11.444702,14.360782
577.03666381,12.496948,60.62727
577.03676499,14.31842,12.448346
577.03681962,15.30188,6.493996
577.03685089,15.864807,7.918931
577.03710775,20.488831,88.198914
577.03721239,22.37262,38.805706
577.03746026,26.834839,5.801212
577.0374925,27.415222,45.756695
577.03760639,29.465454,2.01913
577.03761067,29.542542,126.396973
577.03773866,31.846619,8.041268
577.03781335,33.191223,4.359066
577.03783002,33.491333,96.546646
577.03790611,34.861084,9.755333
577.03794514,35.563721,62.461449
577.44708806,37.891327,32.552849
577.4471436,38.891174,93.868576
577.44729475,41.612244,4.803318
577.44733505,42.337769,46.928242
577.44744456,44.309204,15.276484
577.44764317,47.884674,144.094009
577.44800753,54.444061,154.594498
577.44814426,56.905548,0.332108
577.44827457,59.251434,68.865494
577.44862841,65.621429,11.494006
577.44867586,66.475647,221.821396
577.44872395,67.34137,3.657424
577.44890262,70.557892,0.116588
577.44914342,74.892883,17.452572
577.44975505,85.903717,19.18045
577.45476477,176.091049,-62.451855
577.45481098,176.922943,-14.257021
577.45492766,179.023468,-10.451293
577.4550353,180.961258,-13.603902
577.4550743,181.663345,-96.560349
577.455133,182.720093,-33.40514
577.45533005,186.267487,-118.100334
577.4554177,187.845398,-55.981056
577.45555651,190.344315,-49.373665
577.45567296,192.440704,-60.005703
577.45577175,194.219162,-75.762642
577.45588246,196.212219,-43.621346
577.45597021,197.791931,-36.647217
577.45608175,199.799927,-44.746071
577.45614791,200.990982,-44.966911
577.4561886,201.723495,-44.699509
577.45643068,206.081528,-9.314021
577.45651188,207.543335,-58.423836
577.45672116,211.310898,-107.089294
577.45689561,214.451416,-52.771954
577.45699342,216.21225,-32.042561
577.45717122,219.413086,-37.446468
577.45736147,222.838043,-109.755447
577.45751368,225.578201,-4.41794
577.45760691,227.256577,-6.557055
577.4576812,228.593979,-90.663284
577.4578522,231.672394,-24.501003
577.45792438,232.971817,-21.824959
577.45806267,235.46138,-86.350266
577.45811257,236.359711,-7.967105
577.45818928,237.740662,-58.373306
577.45834916,240.618896,-35.586651
577.45854195,244.0896,-65.728836
577.45860417,245.209717,-32.841621
577.4587663,248.128448,-20.673306
577.45891933,250.883362,-2.16212
577.45908428,253.852875,-50.101761
577.45937126,259.019226,-17.255068
577.45976803,266.162048,-24.442749
577.46477958,356.382324,0.85324
577.46486008,357.831543,21.765354
577.46507001,1.610786,78.046196
577.46513996,2.870058,17.427711
577.46518556,3.690971,59.721439
577.46523,4.491001,9.715836
577.46537845,7.163466,3.010474
577.46547008,8.813033,97.946785
577.46569757,12.908414,86.65097
577.4658306,15.303282,60.799873
577.46603901,19.055176,120.737846
577.46615673,21.174427,12.775061
577.46617998,21.592983,13.294636
577.4662591,23.01734,5.603721
577.46628568,23.495844,24.439259
577.46637233,25.055758,38.717846
577.46641977,25.909796,48.976727
577.46664691,29.998877,88.244682
577.4668831,34.250877,32.546787
577.46691792,34.877724,66.75943
577.46709956,38.147694,16.194298
577.4673026,41.802914,124.227455
577.46766537,48.333668,133.976105
577.46779698,50.702972,2.788529
577.4679044,52.636799,76.38044
577.46811782,56.478886,101.333145
577.46820253,58.003872,6.71375
577.46841881,61.897446,67.552231
577.46845888,62.618805,4.505229
577.46850396,63.430355,6.834066
577.46860455,65.241226,21.292526
577.46886787,69.981636,32.365276
577.46906001,73.440628,50.033955
577.47029565,95.685196,2.874509
577.47486723,177.984909,-29.688795
577.4750274,180.868362,-28.037184
577.47512965,182.709122,-15.015819
577.47518522,183.709518,-28.470556
577.47532463,186.219238,-44.441586
577.47538395,187.287155,-5.180462
577.4754025,187.621094,-80.17569
577.47553302,189.970779,-82.633888
577.47564562,191.997849,-19.634712
577.4757181,193.302673,-132.36412
577.47595756,197.613541,-139.033783
577.47609503,200.088348,-80.455925
577.47625863,203.033539,-13.616802
577.47641126,205.781265,-13.169706
577.47649251,207.243958,-34.165337
577.47653423,207.995026,-57.368065
577.47669202,210.835632,-21.750668
577.47671251,211.204498,-36.119892
577.47678597,212.526962,-25.336887
577.47687765,214.177429,-68.092186
577.47699961,216.373016,-31.218882
577.47710071,218.193069,-35.26918
577.47718205,219.657379,-107.577026
577.47733898,222.482513,-32.614082
577.477434,224.1931,-53.311924
577.47756936,226.629913,-11.08627
577.47761875,227.519058,-3.450832
577.47764237,227.944275,-105.461319
577.47775431,229.959473,-11.905547
577.4778276,231.27887,-43.306023
577.4779266,233.061127,-41.183834
577.47799911,234.366486,-8.078176
577.47816331,237.322479,-86.642784
577.47829575,239.706726,-12.499339
577.47838705,241.350357,-9.582362
577.47851205,243.600662,-78.905411
577.47865042,246.09166,-27.795366
577.47884226,249.545258,-2.403077
577.47891455,250.846664,-87.144844
577.47946588,260.771973,-28.810349
577.48011707,272.494995,-12.258066
577.48486175,357.910919,75.639816
577.48502145,0.785919,7.254369
577.48507157,1.688202,2.414463
577.48511373,2.447205,105.724205
577.4852759,5.366638,71.898613
577.48547233,8.902863,2.349639
577.48548685,9.164276,35.028095
577.48554868,10.277374,115.157478
577.48571572,13.284485,61.115292
577.48586363,15.947235,17.483456
577.48594746,17.45639,92.851807
577.48606011,19.484375,124.300941
577.486192,21.858704,0.89927
577.48620588,22.108582,11.769337
577.48629108,23.642395,55.775063
577.48639708,25.550659,7.267151
577.48650518,27.496735,4.003451
577.48661767,29.52182,4.266695
577.48669473,30.909088,95.190544
577.48677815,32.410858,44.974117
577.48724325,40.783813,170.467331
577.48760341,47.267578,11.992171
577.48767267,48.514435,23.12797
577.48774706,49.853638,17.642017
577.48782987,51.344421,73.21965
577.48796147,53.713531,9.967786
577.48805317,55.364349,5.813459
577.48818271,57.696411,9.253421
577.48828665,59.567566,156.746002
577.48871815,67.335632,41.230785
577.48915594,75.216949,146.594864
577.48931582,78.095184,3.611579
577.4896263,83.68457,6.719172
577.49458804,173.008118,-8.690002
577.4948437,177.610657,-27.725101
577.49488451,178.345337,-2.1356
577.49488516,178.357056,-20.968971
577.49502899,180.94635,-44.692032
577.49507395,181.755737,-19.119341
577.49519431,183.922485,-49.007023
577.49530475,185.910706,-119.972466
577.49544401,188.417725,-101.471573
577.4955761,190.795654,-26.672329
577.49575801,194.070496,-37.799355
577.49580851,194.979614,-68.352112
577.49597301,197.94104,-108.625084
577.49606291,199.559448,-26.139095
577.49626182,203.14032,-17.115395
577.49631681,204.130249,-129.910492
577.49635955,204.899719,-35.877731
577.49644115,206.368713,-45.495445
577.4966248,209.674866,-87.710945
577.4969143,214.886536,-39.05431
577.49713707,218.896973,-98.452942
577.49728949,221.64093,-74.53614
577.49746987,224.888184,-40.732376
577.49764542,228.048523,-9.073474
577.49768166,228.700928,-37.469326
577.49774612,229.861389,-4.06622
577.49781671,231.132141,-20.492273
577.4978206,231.202209,-75.349152
577.49792225,233.032166,-17.4561
577.49810062,236.243225,-23.17395
577.4981578,237.272644,-12.321679
577.49830536,239.929077,-38.21685
577.49848727,243.203918,-68.897507
577.4986375,245.908386,-45.516335
577.49872694,247.518555,-2.905201
577.49874627,247.866516,-17.81176
577.49895831,251.683777,-14.011856
577.49919521,255.948547,-73.434891
577.49956971,262.690491,-22.157261
577.49977526,266.390869,-36.693958
577.50470252,355.09375,26.613977
577.50481666,357.14856,26.896334
577.50505442,1.428772,256.760925
577.50516715,3.458191,10.818373
577.50530542,5.947449,1.29716
577.50537029,7.115234,6.331823
577.50539895,7.631165,68.124565
577.50557554,10.810242,116.422272
577.50567197,12.546204,1.058981
577.50568501,12.781006,1.16798
577.50573645,13.707031,0.644909
577.50578342,14.552612,46.551922
577.50584547,15.669678,8.479086
577.50592007,17.012634,79.530396
577.50609957,20.24408,10.921647
577.50621239,22.275146,1.709506
577.50639789,25.614563,3.773892
577.50643307,26.247925,129.089508
577.50655695,28.478027,77.502792
577.50670382,31.12207,19.589207
577.50680945,33.023682,1.908817
577.50689215,34.512451,69.129616
577.94703783,37.095612,41.938454
577.94733532,42.451447,107.7743
577.94766185,48.330109,58.137432
577.94772581,49.481598,6.158972
577.9477764,50.392395,12.64037
577.94793191,53.192108,2.099921
577.94801027,54.602844,142.566544
577.94838076,61.272949,48.434959
577.94845652,62.636871,69.200645
577.94858563,64.961304,5.670054
577.94874155,67.768402,11.963757
577.94931256,78.048523,111.342834
577.95463438,173.859436,-87.763123
577.95480578,176.945221,-15.040485
577.95484442,177.640869,-15.22032
577.95501513,180.714233,-70.799347
577.95526491,185.211121,-85.068672
577.95533721,186.512772,-18.390202
577.95541672,187.944229,-26.263386
577.95546305,188.77832,-54.68211
577.95557851,190.856995,-104.932732
577.95577857,194.458755,-120.446281
577.95594623,197.477203,-19.895002
577.95602255,198.851227,-34.497009
577.9560685,199.678482,-38.261345
577.95616631,201.439392,-49.862514
577.95629045,203.674347,-68.36795
577.95642793,206.149445,-60.551453
577.95647223,206.947006,-7.45691
577.95657378,208.775253,-94.972176
577.95667052,210.516907,-41.482758
577.95681515,213.120728,-53.014786
577.95695498,215.638153,-12.86273
577.9570031,216.504471,-8.943149
577.95702946,216.97905,-19.323807
577.95720533,220.145309,-83.137955
577.95729112,221.689819,-31.957727
577.95744478,224.456223,-69.158531
577.95759053,227.080215,-9.294396
577.95763328,227.849869,-51.674183
577.95775715,230.079941,-33.463264
577.95792078,233.025848,-5.650173
577.95801201,234.668304,-58.129318
577.9582105,238.241791,-118.614372
577.95847002,242.914032,-110.315575
577.95861958,245.606628,-6.66419
577.95875582,248.059418,-22.10166
577.95893106,251.214325,-4.981246
577.95904051,253.184814,-24.629757
577.95925942,257.125916,-25.440422
577.96001517,270.731995,-36.352753
577.9645713,352.757904,10.285316
577.96494522,359.489716,89.565849
577.96515342,3.238036,1.599006
577.96527432,5.414649,7.049941
577.96531343,6.118762,124.843102
577.96545116,8.598372,107.868439
577.96559222,11.137934,60.234787
577.96568125,12.740777,46.067513
577.96582778,15.378817,4.447818
577.96592803,17.183659,100.303627
577.9660573,19.51096,11.660429
577.96623573,22.723309,6.682099
577.96630122,23.902351,155.677521
577.96636366,25.026485,3.79
577.96651295,27.714214,12.37382
577.96661448,29.542101,50.883644
577.96674251,31.847076,13.976146
577.96684537,33.69891,104.893112
577.96702081,36.857426,9.54605
577.96715175,39.214794,148.962631
577.96748341,45.185806,62.941231
577.9676643,48.44244,30.926144
577.96794003,53.406521,287.881104
577.96821246,58.311192,5.952749
577.96849082,63.32262,73.731293
577.96906671,73.690605,2.80533
577.96931402,78.143028,306.181671
577.96967257,84.598152,3.639672
577.96999801,90.457184,5.055862
577.9747262,175.580734,-133.680206
577.97487413,178.243973,-46.050102
577.97505887,181.569931,-38.79892
577.97512725,182.800995,-117.269447
577.97528682,185.673798,-12.911433
577.97543097,188.268997,-68.65358
577.97550153,189.539322,-107.336502
577.97566297,192.445786,-142.010513
577.9757068,193.234879,-17.461563
