time[s],angle[deg],amplitude[mV]
54.63916788,3.534393,129.071518
54.63936725,7.123627,11.242919
54.63938638,7.468018,122.642555
54.63961186,11.527344,68.120544
54.6397188,13.452576,10.588331
54.6397964,14.849609,33.141571
54.63989411,16.608673,56.490871
54.63995407,17.688141,15.726803
54.64003216,19.093994,115.093651
54.64013573,20.958557,4.38639
54.64019016,21.938446,76.122581
54.64039087,25.551819,38.451664
54.64048613,27.266785,9.04957
54.6406482,30.18454,3.847491
54.64071091,31.313507,188.217743
54.64099261,36.384918,5.267243
54.64113376,38.926056,122.135223
54.64125035,41.025024,44.996128
54.64136051,43.008209,73.458336
54.6414183,44.048615,3.296599
54.64153638,46.174408,26.686197
54.64160976,47.495453,1.367509
54.64161705,47.626709,1.50358
54.64166105,48.418823,12.21587
54.64172793,49.622864,93.312981
54.64186768,52.138794,11.389912
54.64203555,55.16095,123.394638
54.64227333,59.441681,57.320992
54.64245272,62.671234,1.017868
54.64253781,64.203094,8.812613
54.6425807,64.97525,74.005898
54.64270618,67.234253,6.650431
54.64277497,68.472687,8.72121
54.64316427,75.481232,171.539352
54.64394839,89.597717,22.286566
54.64872247,175.545288,-50.609737
54.64892581,179.205994,-152.419601
54.64909025,182.166443,-30.291983
54.64922276,184.552002,-19.371618
54.64935259,186.889343,-58.795036
54.64941359,187.987488,-16.0315
54.64948399,189.254944,-123.700417
54.64957481,190.889954,-9.666408
54.64958991,191.161804,-52.73164
54.64966396,192.494934,-32.560108
54.64971527,193.41864,-10.116148
54.64978709,194.711609,-108.908211
54.65000227,198.58551,-96.838737
54.65020112,202.165405,-64.047302
54.65035192,204.880249,-62.445587
54.65047692,207.130615,-50.617916
54.65070842,211.298279,-53.778801
54.65079964,212.940491,-71.823021
54.65096976,216.003174,-8.449922
54.6511338,218.95636,-4.449109
54.65119191,220.002563,-108.086815
54.65137946,223.378967,-38.496048
54.65152525,226.003662,-40.419773
54.65168187,228.823242,-24.531652
54.651709,229.311707,-28.85734
54.65189055,232.580139,-13.740435
54.65191939,233.099304,-13.91923
54.65195752,233.785767,-107.346886
54.65200124,234.572876,-10.179259
54.65214386,237.140442,-72.906837
54.65223539,238.788269,-40.41975
54.65248961,243.36499,-39.628426
54.65255839,244.60321,-9.701035
54.65270821,247.300415,-19.464939
54.65276266,248.280701,-92.052574
54.65307826,253.962402,-9.234274
54.65312836,254.86438,-50.403553
54.65340371,259.821472,-33.42662
54.65373519,265.789124,-8.433175
54.65391964,269.109741,-1.942975
54.65876522,356.344543,55.207092
54.65885389,357.940857,4.858469
54.65898062,0.222351,7.566272
54.65913479,2.997925,173.72374
54.65931017,6.155273,2.105777
54.65938066,7.424255,113.460808
54.65953677,10.234741,30.456362
54.65960315,11.429749,4.365348
54.65970807,13.318665,76.927589
54.65984776,15.833496,15.286611
54.66000977,18.750122,229.583633
54.66014649,21.211487,7.456654
54.66032691,24.459595,143.544617
54.66057869,28.992371,1.810789
54.66068629,30.929504,71.577873
54.66078321,32.674316,10.21504
54.66087974,34.41217,13.55483
55.02326097,41.191406,10.651868
55.02332656,42.372192,64.05323
55.02340816,43.841187,4.183932
55.02352712,45.982788,114.304695
55.02362113,47.675201,3.58089
55.02373262,49.682312,180.959106
55.02389805,52.660492,2.034659
55.02399638,54.430695,12.265371
55.02417187,57.589966,20.13439
55.02425348,59.059143,80.150528
55.02442588,62.162811,0.318688
55.02449672,63.43811,43.38818
55.02472426,67.534424,16.570585
55.02475861,68.152802,46.537231
55.02494071,71.431091,77.754639
55.02520647,76.215454,1.872701
55.02570425,85.176788,0.498114
55.03087107,178.192993,-35.019096
55.0310699,181.772446,-112.132904
55.03120505,184.20549,-91.740227
55.0312905,185.74382,-17.137329
55.03135812,186.961151,-43.323101
55.03146208,188.832703,-12.954454
55.03158323,191.013718,-79.108635
55.03175055,194.025909,-11.184075
55.03175393,194.086761,-30.151775
55.0318259,195.382416,-106.503647
55.03196186,197.830048,-43.644871
55.03206567,199.698898,-9.917569
55.03212118,200.698212,-33.918785
55.03223043,202.665009,-50.107288
55.03241201,205.933914,-77.187973
55.03254097,208.255524,-57.871403
55.03271515,211.39122,-27.010672
55.0328367,213.579437,-21.553183
55.03294028,215.444153,-73.958771
55.03315836,219.370148,-94.959885
55.03343423,224.336533,-122.089287
55.03352638,225.995468,-25.309143
55.03368853,228.914597,-15.055355
55.03386057,232.011749,-105.749321
55.03394838,233.59256,-28.868668
55.0340671,235.729828,-4.590726
55.034265,239.292542,-16.19445
55.03444313,242.499359,-82.632271
55.03454171,244.274048,-25.811888
55.03465788,246.365417,-26.708735
55.03476351,248.267029,-49.275143
55.03496886,251.963867,-105.446526
55.0353024,257.968445,-65.12941
55.03537595,259.292542,-2.162998
55.036063,271.661224,-4.076835
55.03668933,282.936798,-1.945744
55.0406556,354.339966,0.682057
55.04082492,357.388184,76.115669
55.04095082,359.654694,18.763315
55.04109486,2.247795,4.647857
55.04122757,4.63692,134.640182
55.04142738,8.234019,26.668671
55.0415356,10.182261,9.699831
55.04176167,14.25211,125.811729
55.04197082,18.017353,1.843327
55.04197207,18.039856,2.548378
55.04202528,18.997774,4.892777
55.04211113,20.543299,90.65567
55.04218953,21.954702,18.25905
55.04227546,23.501665,8.503775
55.04242153,26.131306,171.27832
55.04252471,27.988813,74.489563
55.04265912,30.408543,58.656849
55.0428106,33.135578,11.915497
55.04298187,36.218884,122.326584
55.0431078,38.48595,2.805522
55.04312388,38.775433,6.406876
55.0432929,41.81823,60.754559
55.04339103,43.584827,11.567694
55.04344716,44.595314,6.941408
55.04347501,45.096684,110.785667
55.04363585,47.992222,7.780218
55.04364567,48.16901,67.268242
55.04376901,50.38945,14.755114
55.04392855,53.261585,1.94659
55.04393191,53.322075,138.786652
55.04415991,57.426666,10.003678
55.0442507,59.061123,102.235001
55.04438502,61.479233,0.439683
55.04452612,64.019402,79.055367
55.04486201,70.066292,12.973809
55.04523495,76.780182,6.110253
55.0453233,78.370712,92.802017
55.04542522,80.205536,1.847669
55.05054963,172.458237,-20.70664
55.05076592,176.35202,-79.640999
55.05086496,178.13501,-63.816971
55.05104121,181.307968,-34.742104
55.05111773,182.685516,-40.949928
55.05122643,184.64241,-48.714554
55.05133041,186.514313,-185.801392
55.05155091,190.483887,-60.609604
55.05166087,192.463455,-72.65744
55.05178588,194.713959,-107.891792
55.05183622,195.620209,-10.359138
55.05188022,196.412323,-7.410639
55.05203693,199.233505,-1.601256
55.05209141,200.214294,-72.130035
55.05213916,201.073914,-107.370071
55.05231877,204.307358,-27.506886
55.0523234,204.390717,-45.513168
55.05242025,206.134262,-28.519796
55.05263283,209.961258,-76.171173
55.05274782,212.031387,-50.332203
55.05282892,213.491394,-18.52738
55.05292287,215.182739,-36.389748
55.05305263,217.518753,-52.764668
55.05313645,219.027725,-96.023399
55.05336905,223.215134,-84.740639
55.05341887,224.11203,-39.531914
55.05357276,226.882446,-56.531502
55.05366712,228.581177,-4.905374
55.05374348,229.955856,-9.731177
55.05379291,230.845718,-41.707222
55.05388861,232.568573,-14.513042
55.05398552,234.313202,-65.937935
55.05404097,235.311447,-15.691664
55.05417121,237.656097,-38.765263
55.05428951,239.785812,-60.028038
55.05452356,243.999313,-31.773407
55.05463462,245.998688,-47.355045
55.05488527,250.511032,-19.885412
55.05497245,252.080505,-22.881348
55.0551683,255.606323,-2.281829
55.05519491,256.085358,-28.773592
55.05540982,259.954315,-19.102068
55.06083778,357.671692,44.136135
55.06089776,358.751495,38.421288
55.06098973,0.407196,77.482071
55.06122788,4.694519,47.716534
55.06147695,9.178436,183.044556
55.06161458,11.656128,1.677403
55.0616202,11.757294,5.727612
55.0617636,14.338867,132.072495
55.06188497,16.523834,1.589975
55.06204985,19.492126,101.40136
55.06228772,23.774384,46.071388
55.06233542,24.633118,8.636414
55.06254371,28.382874,7.012847
55.06256738,28.80899,66.15181
55.06266272,30.52536,20.119932
55.06280232,33.038544,5.715106
55.06286803,34.221466,3.022306
55.06292683,35.280029,119.413567
55.06300311,36.653259,1.149949
55.06309551,38.316711,23.123877
55.06315392,39.368256,92.528381
55.06335675,43.019714,34.13142
55.0635137,45.845215,2.376701
55.06362223,47.799042,182.817551
55.06377782,50.600067,3.284886
55.06387055,52.26944,0.578871
55.06390213,52.837982,30.939011
55.0640466,55.438812,6.198115
55.06414201,57.156433,83.934814
55.06442055,62.170868,76.891907
55.06447812,63.207275,1.616238
55.06454088,64.337128,89.283722
55.06464478,66.207611,7.950644
55.06473671,67.862579,7.652992
55.0648118,69.214386,35.158764
55.06501251,72.827698,0.471157
55.0651858,75.947357,23.70026
55.06589917,88.789886,3.079935
55.07083449,177.638489,-51.428833
55.07108574,182.161621,-52.039139
55.07121949,184.569458,-3.693524
55.07123352,184.822083,-93.645332
55.07141122,188.021118,-130.453247
55.07145657,188.837524,-2.405472
55.0715932,191.297241,-100.151451
55.07165766,192.457703,-23.183352
55.0717939,194.910339,-59.257652
55.07196422,197.976563,-103.063828
55.0720409,199.356995,-77.225288
55.07214675,201.262573,-46.358002
55.07230062,204.032654,-54.933262
55.07238121,205.483459,-13.437089
55.07248391,207.332336,-12.851677
55.07253955,208.333984,-88.234741
55.07277216,212.521606,-5.512943
55.07281299,213.256653,-93.356453
55.07286151,214.130127,-42.538441
55.07305815,217.670166,-12.493947
55.07315701,219.44989,-40.648243
55.07323949,220.934753,-3.717818
55.07332027,222.388977,-71.057861
55.07352397,226.056091,-4.213235
55.07353237,226.207336,-33.671764
55.07362396,227.856201,-73.715118
55.07382924,231.551758,-9.205671
55.07386622,232.217529,-12.913998
55.07400185,234.65918,-99.007126
55.07413941,237.13562,-36.868813
55.0743259,240.49292,-45.451523
55.07446459,242.989746,-105.740112
55.07474932,248.115601,-3.188832
55.07478034,248.674011,-26.060831
55.07509411,254.322693,-18.055239
55.07548832,261.419495,-28.041342
55.07578207,266.707764,-26.425621
55.0762179,274.553833,-1.346375
55.08072594,355.710327,2.088159
55.08074055,355.973328,23.423624
55.08086381,358.192322,26.673508
55.08095197,359.779419,26.87195
55.08125506,5.23584,232.494644
55.08151495,9.914551,3.300253
55.08159549,11.364441,76.942482
55.08166822,12.673767,17.182486
55.08176441,14.405457,68.081566
55.0818865,16.603394,6.211441
55.08199857,18.620972,121.259079
55.08214902,21.329468,53.854446
55.08226244,23.371277,1.966088
55.08246246,26.972168,5.998527
55.08248019,27.291382,279.850433
55.08257497,28.997681,10.994856
55.08265595,30.455505,42.516209
55.08280301,33.102966,12.875207
55.08298914,36.453796,78.013466
55.51004931,37.403473,11.385006
55.51009645,38.252075,115.910904
55.51032082,42.291107,18.750389
55.510488,45.300629,33.099766
55.51064277,48.086761,78.301468
55.5107604,50.204285,9.93984
55.51088838,52.508148,11.688986
55.51095547,53.715881,125.340714
55.51109623,56.249817,16.835613
55.51147862,63.133484,335.445374
55.51180115,68.939545,4.35599
55.51210415,74.394073,0.862617
55.51267575,84.683838,0.109372
55.51278758,86.69696,56.249901
55.51775051,176.038101,-50.386723
55.51794356,179.513336,-76.976952
55.51799705,180.476242,-18.365799
55.51808266,182.017365,-1.791832
55.51811532,182.605301,-47.648117
55.51819317,184.006729,-15.284799
55.51828006,185.570908,-36.915901
55.51848287,189.221832,-55.201599
55.51853581,190.174835,-67.291115
55.51867556,192.690567,-13.706384
55.51867593,192.697235,-55.740093
55.51874365,193.916306,-4.956601
55.51892886,197.250397,-83.978424
55.51914175,201.082779,-17.37215
55.51925823,203.179626,-125.63868
55.51942295,206.144852,-7.335876
55.51942946,206.262054,-36.662319
55.51952133,207.915863,-30.96958
55.51960687,209.455734,-57.879143
55.51972163,211.521606,-6.777806
55.51988162,214.401688,-22.902832
55.51994865,215.608353,-52.482178
55.52002541,216.990158,-48.150871
55.52005191,217.467209,-55.173897
55.52019403,220.025604,-8.042616
55.5202213,220.51651,-76.979492
55.52039542,223.65097,-111.634201
55.52050608,225.643036,-63.396828
55.52062383,227.762726,-17.232548
55.52066481,228.500443,-16.989231
55.52076633,230.327972,-17.565994
55.52085427,231.911041,-42.522587
55.52104555,235.354401,-44.413715
55.52118468,237.858978,-55.99757
55.52127658,239.513336,-3.099577
55.52133107,240.494247,-12.572088
55.52163141,245.900879,-11.341009
55.52164366,246.121399,-13.876285
55.52168225,246.816086,-21.514141
55.52171047,247.324097,-69.744957
55.52187266,250.243774,-15.656139
55.52206595,253.723328,-71.655136
55.52218151,255.803604,-26.97571
55.522352,258.872711,-3.227627
55.52250096,261.55426,-72.679108
55.52257297,262.850555,-25.361423
55.52777361,356.470886,37.441097
55.5279463,359.57959,2.608681
55.52816315,3.483252,350.572754
55.52823867,4.84274,1.629076
55.52842147,8.13345,85.306282
55.52848177,9.218951,10.487431
55.52853333,10.147119,45.218208
55.52861918,11.692564,23.945848
55.52876068,14.239803,36.594624
55.52884901,15.829893,48.419476
55.52896593,17.93465,83.671631
55.52908632,20.101875,7.752215
55.52914647,21.184677,37.389877
55.52930488,24.036325,92.041222
55.5294384,26.439911,35.73064
55.52955562,28.55007,1.560913
55.5297547,32.133846,71.802444
55.52994662,35.58873,1.44057
55.53005232,37.491508,118.821342
55.53020166,40.179882,0.560452
55.53027092,41.426682,109.979904
55.53037141,43.235668,24.68778
55.53070652,49.268219,218.01445
55.53079381,50.839584,10.685161
55.53085091,51.867481,11.117873
55.5309661,53.941097,46.049355
55.53119832,58.121449,127.471687
55.53133501,60.5821,9.122914
55.53168798,66.936157,94.382904
55.53218295,75.846458,23.48789
55.53263647,84.010582,1.166901
55.5378721,178.260788,-25.620874
55.53809681,182.305954,-105.174232
55.53829987,185.961365,-91.454788
55.53849757,189.520309,-53.846867
55.53882228,195.365631,-19.583368
55.53885067,195.876709,-130.936691
55.53898382,198.273621,-81.24781
55.53919725,202.115723,-5.445508
55.53933572,204.608429,-56.312927
55.53948516,207.298599,-16.68717
55.5396306,209.916763,-98.249077
55.5398585,214.019348,-101.471779
55.53993407,215.37973,-9.799991
55.54007838,217.977554,-34.474876
55.54023657,220.825241,-105.158417
55.54047787,225.169052,-10.926613
55.54048485,225.294708,-74.299019
55.5405781,226.973373,-10.16165
55.5407082,229.315384,-27.514399
55.54079365,230.853638,-102.198586
55.54094571,233.590973,-35.867683
55.54106415,235.723083,-51.714844
55.54123987,238.886353,-51.131367
55.54136732,241.180664,-5.129308
55.54148182,243.241852,-20.168365
55.54163837,246.060028,-1.966754
55.54166126,246.472076,-66.999657
55.54192886,251.289337,-10.827205
55.54212752,254.865555,-4.605349
55.54234111,258.710541,-67.298759
55.54257633,262.944885,-39.519836
55.54789807,358.745209,170.459122
55.54814706,3.227448,2.342026
55.54820302,4.234833,160.026321
55.54842491,8.229218,90.9142
55.54860042,11.388702,17.940611
55.54877297,14.494904,13.982276
55.54880988,15.159332,111.598892
55.5490159,18.868042,24.198
55.54919457,22.084412,164.817841
55.54925818,23.229492,2.262932
55.549387,25.548462,79.336601
55.54956508,28.754211,36.583084
55.5496952,31.096588,43.379887
55.5498435,33.766235,118.391373
55.54996677,35.985321,26.65686
55.55010823,38.53183,64.302277
55.55022302,40.598267,14.154397
55.55033063,42.5354,73.981209
55.55053105,46.143311,5.603226
55.55070398,49.256348,119.430687
55.55080681,51.107452,12.402764
55.55096862,54.020325,2.936431
55.55104343,55.367035,180.384399
55.55115897,57.44693,13.3327
55.5512892,59.79129,9.163679
55.55144218,62.545197,3.739362
55.55166013,66.468658,41.449558
55.55173897,67.887909,59.212952
55.5521115,74.594086,114.811958
55.55235626,79.000183,2.840348
55.55267624,84.760376,2.142919
55.55284402,87.780701,13.325726
55.55291262,89.015594,1.553702
55.55780789,177.138733,-10.247437
55.55787525,178.351318,-50.388832
55.55802207,180.994324,-26.455469
55.55807815,182.003906,-119.450027
55.55828041,185.644897,-25.179054
55.5584278,188.298157,-94.691277
55.55849939,189.586914,-29.912716
55.55863662,192.057312,-72.677834
55.5587226,193.605103,-52.813309
55.55878859,194.79303,-83.916313
55.55887542,196.356079,-10.339142
55.55897649,198.175537,-40.419384
55.55905695,199.623962,-13.588842
55.5590732,199.916443,-28.340656
55.55919041,202.026428,-60.802803
55.55932409,204.432922,-77.743782
55.55951172,207.810547,-74.549957
55.55971382,211.44873,-42.824821
55.55989966,214.794128,-128.276855
55.56014932,219.288452,-40.151173
55.56019992,220.199341,-28.319035
55.5603241,222.434814,-50.269184
55.56041575,224.084656,-62.957615
55.56050414,225.675842,-63.769005
55.56071429,229.458862,-51.69751
55.56094527,233.616882,-85.836571
55.56107452,235.943604,-43.650467
55.56130196,240.037903,-1.698362
55.56136136,241.107239,-15.62622
55.5614358,242.447266,-106.292252
55.5616044,245.482361,-12.517394
55.56168285,246.894592,-80.724434
55.56195725,251.834229,-11.482134
55.56198562,252.344971,-28.072136
55.56237026,259.269104,-34.705967
55.5677555,356.212585,46.867584
55.56797479,0.160156,34.991589
55.56809634,2.348267,127.476753
55.56824511,5.026367,72.707802
55.56840792,7.957214,7.317597
55.56845616,8.825623,62.404102
55.56861981,11.771606,33.630444
55.56869721,13.164917,35.186844
55.56880551,15.114502,76.142738
55.56891786,17.137024,10.098605
55.56907205,19.91272,64.335052
55.56925532,23.211853,13.088891
55.56940581,25.920959,202.441101
55.56957376,28.944336,14.110485
55.56963757,30.093018,64.291458
55.56977939,32.645996,9.918164
55.56980789,33.159058,99.799622
55.91606345,37.619171,85.549881
55.91620083,40.092407,20.715473
55.91642708,44.165558,123.730759
55.91661571,47.561432,10.400845
55.91669396,48.970184,59.451538
55.91683948,51.589935,16.623766
55.91694896,53.560913,113.767776
55.91713491,56.908539,81.252205
55.9171847,57.804901,8.609215
55.91724483,58.887421,5.002613
55.917296,59.808624,7.94207
55.91743792,62.363586,15.549144
55.91768952,66.893097,176.093018
55.91798123,72.144714,52.192574
55.91818376,75.790863,7.609458
55.91836123,78.985809,0.196924
55.91865138,84.209351,0.445501
55.91884673,87.726227,0.352008
55.92378528,176.634293,-75.36216
55.92389242,178.563126,-13.461555
55.92405725,181.530533,-80.959122
55.92419977,184.096298,-93.641441
55.92434755,186.75676,-59.760204
55.92453211,190.079376,-104.678307
55.9245966,191.240387,-29.684288
55.92471045,193.290009,-65.183868
55.92475771,194.140823,-19.401646
55.92490013,196.704788,-61.152927
55.92499392,198.39328,-14.052982
55.9251464,201.138367,-63.816814
55.9251896,201.916092,-74.018211
55.92526086,203.198975,-40.144745
55.92541321,205.941711,-39.583866
55.92550957,207.676468,-111.365143
55.92561322,209.542465,-89.887688
55.92577086,212.380432,-67.009354
55.92590256,214.751419,-15.862021
55.92598656,216.263657,-10.05648
55.92602261,216.912659,-26.683533
55.92611157,218.514191,-4.69136
55.92626343,221.248108,-58.895393
55.92640862,223.861938,-25.065397
55.92650111,225.527023,-130.994843
55.92659883,227.28627,-5.857759
55.92664538,228.124298,-10.707269
55.92688462,232.431305,-59.255585
55.92705738,235.541489,-7.885638
55.92708657,236.066986,-55.765846
55.92713541,236.946259,-60.042294
55.92731175,240.12088,-56.866043
55.92760558,245.41066,-4.214928
55.92764906,246.19342,-119.961586
55.92800051,252.520538,-38.534821
55.92834386,258.701813,-126.168785
55.92887016,268.176727,-9.372371
55.92899187,270.367859,-5.744974
55.93376833,356.357849,2.218433
55.93387708,358.315674,56.412666
55.9340373,1.20009,14.324728
55.93414003,3.049525,126.108574
55.93432652,6.40688,1.163833
55.93434853,6.803123,31.598993
55.93453773,10.209267,138.160278
55.93462342,11.751933,65.679436
55.93482185,15.324243,125.589546
55.9349823,18.212803,94.144928
55.93515036,21.238365,6.005206
55.93522563,22.593443,52.753788
55.93538185,25.405851,80.430962
55.93542913,26.257027,4.099115
55.93552347,27.955418,26.930758
55.93565603,30.341877,8.310305
55.93572445,31.573635,1.192253
55.93573965,31.847279,106.804756
55.93587608,34.30341,50.049175
55.93612341,38.756062,7.362501
55.93614905,39.217655,24.778355
55.93618568,39.877098,115.372543
55.93633343,42.537022,8.009869
55.93642596,44.202827,12.27527
55.93647776,45.135376,4.128383
55.93656785,46.757256,44.210842
55.93659817,47.303104,64.153809
55.93669116,48.977192,9.262299
55.93695017,53.640114,68.358658
55.93730191,59.972443,102.268562
55.93748008,63.180016,30.744022
55.93781683,69.242485,16.656748
55.93803593,73.186913,125.338226
55.9384745,81.082428,0.251145
55.94384023,177.680984,-68.637962
55.94397412,180.091385,-110.55352
55.94405812,181.603622,-18.045704
55.94416625,183.550278,-18.838779
55.9442563,185.171432,-103.871025
55.9444223,188.159912,-92.287605
55.94462965,191.892807,-62.157593
55.94478235,194.641846,-17.747717
55.9449257,197.222549,-65.678703
55.94503697,199.225739,-18.882084
55.94513026,200.905228,-122.698105
55.94527545,203.519058,-19.599112
55.94535918,205.026443,-25.641375
55.94542551,206.220566,-75.362816
55.94562978,209.89801,-0.301219
55.94567702,210.748474,-36.156315
55.94573923,211.868423,-84.49514
55.94586031,214.048218,-27.736767
55.94593596,215.410141,-97.142021
55.94606566,217.745102,-34.802971
55.94636187,223.077744,-8.385122
55.94643243,224.348022,-11.413687
55.94643912,224.46846,-50.876881
55.94655498,226.554276,-50.650108
55.94659617,227.295807,-72.124786
55.94675797,230.208679,-82.326797
55.94681777,231.285248,-31.022264
55.94700203,234.602463,-113.779442
55.94705661,235.585052,-5.934949
55.9470793,235.993546,-48.448067
55.94743456,242.389236,-41.471455
55.94747478,243.113312,-37.701687
55.947577,244.953568,-16.901958
55.94771821,247.495758,-76.157089
55.94785887,250.02803,-24.264904
55.94818202,255.845657,-26.225653
55.9483869,259.534088,-8.791218
55.94877965,266.604706,-35.859825
55.95366668,354.585297,15.773787
55.95380021,356.989227,40.102909
55.95387986,358.423157,59.75264
55.95411232,2.608093,107.005333
55.95434532,6.802765,4.17309
55.95440076,7.800842,25.06848
55.95446782,9.008118,3.804963
55.95453921,10.293335,124.768356
55.95461677,11.689636,13.031583
55.95471203,13.404602,9.200503
55.95471523,13.462189,16.713539
55.95476516,14.361084,8.872025
55.95485288,15.940308,134.741928
55.95493588,17.43454,5.349264
55.95503802,19.273346,61.331985
55.95510287,20.440826,13.876741
55.9551954,22.106628,2.202863
55.95521105,22.388397,68.594986
55.95542897,26.311584,9.88325
55.95543171,26.360901,26.962027
55.95566312,30.526947,122.658058
55.95589135,34.635742,1.374352
55.95595353,35.755157,50.921947
55.95606795,37.815033,257.245148
55.9562819,41.666748,12.435673
55.95635372,42.959717,37.247105
55.95649966,45.587067,69.959038
55.95673351,49.797028,14.648108
55.9568068,51.116455,35.930172
55.95702753,55.09024,170.468201
55.95720438,58.274048,1.333523
55.95728442,59.714996,9.457629
55.9575247,64.040741,26.649616
55.95758171,65.067078,4.473358
55.9576296,65.92923,66.717163
55.95796035,71.883667,119.946182
55.95809924,74.384094,7.85485
55.95876284,86.330811,49.782288
55.96371934,175.562012,-39.57365
55.96397777,180.214539,-27.229227
55.96402349,181.037598,-59.560249
55.964132,182.991089,-66.749619
55.96427086,185.490967,-69.710037
55.9643175,186.330627,-3.583665
55.96448937,189.424805,-164.269089
55.96464342,192.19812,-31.260021
55.96467372,192.743591,-70.066841
55.96487041,196.284607,-29.389103
55.96492965,197.351074,-29.383755
55.96509394,200.308777,-101.155907
55.96529412,203.912598,-97.396019
55.96548926,207.425659,-89.062019
55.9657303,211.765076,-22.077972
55.96583915,213.724731,-128.806046
55.9660109,216.816711,-16.674131
55.96605736,217.653137,-70.809776
55.96612179,218.813049,-27.230606
55.96618336,219.921448,-26.365227
55.96633406,222.634521,-101.699356
55.96649765,225.57959,-15.364228
55.96657604,226.990845,-81.835114
55.96677877,230.640564,-37.400131
55.9668326,231.60968,-14.222151
55.96690527,232.917908,-60.338234
55.96695139,233.74823,-53.622585
55.96720734,238.356079,-37.464935
55.96738237,241.50708,-89.6297
55.96762365,245.85083,-11.347669
55.96782687,249.509399,-32.071442
55.96802282,253.037048,-43.425495
55.96830525,258.121582,-41.739071
55.96848077,261.281433,-40.692852
55.96869077,265.062073,-4.477742
55.97362321,353.860107,9.527766
55.9737239,355.672852,0.653669
55.97377764,356.64032,11.551167
55.97393389,359.453247,8.957298
55.97396405,359.996216,114.829544
55.97411654,2.741516,0.523283
55.97416127,3.546753,13.861539
55.9742689,5.484436,101.683014
55.9743987,7.821167,2.476692
55.97445931,8.912354,101.633705
55.97468315,12.942078,61.090862
55.97478801,14.829895,39.044483
55.97485621,16.057678,4.210714
55.97506712,19.854675,82.303146
55.97522942,22.77655,0.758468
55.97528049,23.695923,13.942705
55.97534131,24.790894,83.127815
55.97556599,28.835754,128.8069
55.97580719,33.17804,0.88255
55.97584061,33.779724,37.910522
56.32314232,39.101379,0.191547
56.32330398,42.011597,72.384071
56.32359162,47.189697,107.574509
56.32368376,48.848389,43.369755
56.32384255,51.70694,3.620408
56.3238775,52.336121,6.305808
56.32418811,57.927734,227.438095
56.32440156,61.770264,48.43018
56.32446901,62.984497,0.305086
56.32458848,65.135193,6.24068
56.32460471,65.427368,6.831313
56.32491403,70.995758,20.040426
56.32505087,73.459137,52.008484
56.32563656,84.002747,96.596725
56.33086446,178.115555,-39.052296
56.33094166,179.50531,-41.500786
56.33106367,181.701736,-144.945084
56.3311699,183.61409,-19.518667
56.33138283,187.447266,-76.443893
56.33149428,189.453583,-24.416594
56.33158116,191.017609,-88.486
56.33175173,194.088211,-23.192648
56.3318387,195.653839,-61.881649
56.3319162,197.048996,-33.263218
56.33201678,198.85965,-127.973381
56.33218451,201.87912,-67.328247
56.33225608,203.167526,-28.519331
56.33233035,204.504547,-29.375526
56.33246983,207.015457,-16.727575
56.33254426,208.355347,-73.194305
56.33266278,210.488953,-12.052565
56.33280241,213.002579,-40.234707
56.33285395,213.930405,-9.867409
56.33285666,213.979187,-21.871464
56.3329489,215.639694,-54.908283
56.3330565,217.576706,-5.026251
56.33308092,218.016327,-25.622683
56.33315278,219.309952,-50.604778
56.33325742,221.19368,-48.4758
56.33337187,223.254013,-35.835167
56.33351355,225.804535,-101.691727
56.33359275,227.230301,-5.583434
56.33368138,228.825821,-68.658836
56.33374572,229.98407,-56.561531
56.33392301,233.175644,-74.590553
56.33403042,235.109253,-18.623592
56.33413727,237.032761,-22.103254
56.33426636,239.356644,-47.378742
56.33446888,243.002411,-24.496622
56.33455772,244.601715,-31.540257
56.33462742,245.856445,-133.980392
56.33498823,252.351761,-80.473564
56.33523646,256.820404,-14.764119
56.335903,268.819489,-5.88997
56.33601967,270.919769,-57.901489
56.34079941,356.964783,66.94294
56.34111538,2.652877,169.061829
56.34134927,6.863371,111.603264
56.34145298,8.730361,2.564932
56.34162437,11.815728,3.173014
56.34166323,12.515287,122.070824
56.34174101,13.915484,15.436296
56.34182403,15.410013,67.261116
56.34195663,17.797081,8.303912
56.34204761,19.434906,150.32103
56.34235087,24.894199,66.431541
56.34256868,28.815222,59.792675
56.34271733,31.491222,23.078026
56.34279997,32.978909,133.635773
56.34301022,36.763836,74.531807
56.34318225,39.860725,5.706762
56.34325038,41.087204,20.703918
56.34336057,43.070847,33.318523
56.34337285,43.291912,81.560555
56.34358207,47.058296,153.227173
56.34368265,48.868938,50.832043
56.34383347,51.584003,15.484025
56.34406552,55.761375,88.805435
56.3443589,61.042809,11.15191
56.34446501,62.953003,6.375159
56.34469351,67.066467,166.723648
56.34515292,75.336777,2.115005
56.34529841,77.955894,7.604029
56.34543208,80.362221,5.799395
56.34563173,83.956329,1.127001
56.34580838,87.136383,40.629044
56.34601915,90.930672,13.566102
56.35071996,175.554779,-40.201771
56.35095693,179.820709,-14.182981
56.35104947,181.486618,-50.463509
56.35119481,184.103043,-84.168922
56.35128345,185.69873,-64.618042
56.3513395,186.707748,-2.584756
56.35146483,188.963943,-8.692041
56.3515427,190.365768,-68.936928
56.35165163,192.326721,-6.478722
56.3517766,194.576431,-142.866409
56.35195865,197.853699,-8.628849
56.351985,198.328064,-76.986809
